Tags,Metastasis,ENSG00000227217,FCRL2,LEFTY2,TMEM217,ENSG00000247699,ENSG00000236911,TNFRSF13B,AC108938.5,CLECL1,FGD2,CD300LB,SIGLEC11,DNASE1L3,KCNT1,SLC9A5,ITGAD,ENSG00000242797,PATL2,FCRL3,UMODL1-AS1,ENSG00000216863,ENSG00000227467,ENSG00000267432,BFSP2,ENSG00000233665,KMO,CD68,DOK3,TM4SF19,FGR,LILRA1,KLRC4-KLRK1,FCRL5,TLX1NB,ENSG00000250456,CD160,ENSG00000226239,ENSG00000223991,ENSG00000272789,CD5L,ENSG00000261644,ENSG00000205015,CD36,ENSG00000231236,HIST2H3C,ENSG00000253745,ENSG00000237484,ENSG00000236054,CFP,KLRF1,TRG-AS1,CRHBP,KRT72,KLRD1,ENSG00000264345,CHRNA4,ADRA1A,CD22,PARVG,ENSG00000248115,ENSG00000262319,ATP4B,ENSG00000237928,ENSG00000253988,NKX2-5,IDI2-AS1,C11orf21,ENSG00000241560,ENSG00000231808,TEX101,LINC00528,ENSG00000228835,ADAD2,TLR10,ENSG00000225411,PARP15,FAM9C,ATG16L2,ENSG00000253782,OR5AK2,GDF7,HBA2,ENSG00000256609,TRAPPC3L,HMOX1,LMAN1L,LRTM1,FGFBP2,AIF1L,ENSG00000269553,NR5A1,FCRL6,NCR1,CCM2L,H3F3C,CR1,ENSG00000231749,BMF,SCN11A,ENSG00000249988,ENSG00000242258,KIR3DX1,SPIC,KLHL14,CASP16,ENSG00000233024,P2RX5,ENSG00000261924,GPR182,ENSG00000257950,STAB2,PTGDR,MMP12,ENSG00000261606,IL34,TBX21
TCGA-IB-AAUW-01,0,0,0.557288715,0.260169328,0.50824972,0.006333452,0.072923018,0.232018446,0.188638774,0.744484264,1.964130231,0.780598007,0.617237152,2.296681251,0.092649019,0.405322253,0.053944186,0.355283458,0.491064915,0.781083817,0,0.032667638,0.306306438,0,0.203374193,0.141159466,0.26165701,0.719102904,2.558945981,0.057831524,6.064344473,0.625638413,0.169478495,0.921152942,0,0,0.253513538,0.209132926,0.031221625,1.740138345,0.014905275,0.270576101,0,5.372577185,0.007031762,0,0.030254012,0.047876822,0,1.639971097,0.421275115,0.527394095,0.398331902,0.050985174,0.357575863,0.097359986,0.006874621,0.040688749,4.026868467,2.516332731,0.034035764,0.013695232,0.036902575,0.377395411,0.49137389,0.008741011,0.086067449,0.680012783,0.035977744,0.043999225,0.022922577,0.347430914,0.03305902,0.169189915,1.436688931,0.01907958,0.96719995,0,3.946644149,0,0,0.399905969,14.30509368,0.06766609,0.039833901,15.37356689,0.008911235,0.011555352,0.292858839,4.01029807,0.420774193,0,0.383753626,0.106360513,3.049433693,0.329015961,0.592295187,0.012243262,6.337568496,0.045147328,0.028202893,0.286653631,0.014285797,0.032338653,0.219996123,0.112128712,0.024163271,1.044052244,0.017403069,0.068950393,0.158084259,0.242393661,0.506926773,3.09619303,0.005388982,4.041071636,0.609188957
TCGA-IB-AAUT-01,0,0,0.171870635,0.638753634,0.837357705,0,0,0.170673482,0.329082835,0.505125898,1.311065107,1.7917169,0.298881473,0.535564542,0.070061385,0.359732051,0.167219738,0.492394036,0.41963407,0.467390239,0,0.023508014,0.107522779,0.01437418,0.089082882,0.162528006,0.332279023,1.191395619,3.633716823,0.166464966,5.846435054,0.453818457,0.121958708,0.852719102,0,0,0.17248051,0.117778305,0.022467446,0.927573271,0,0.206163242,0.019866577,2.734575873,0.010120277,0,0,0.015901256,0,1.047736172,1.06626756,0.982284373,0.206759822,0.024459685,0.301210819,0,0,0.018018523,1.518394824,4.333704622,0,0.009855249,0.035407367,1.315010007,0.176799201,0,0,0.501892468,0.051780012,0,0.049486063,0.353680253,0,0.083303345,0.418540768,0.027459779,1.243726355,0.004496941,4.200463405,0,0,0.240489712,6.554995599,0,0.00955498,31.76504558,0,0,0.273968041,1.904019624,0.18167642,0.007698153,0.404367771,0.069580245,2.006025102,0.398759976,0.284914264,0.008810395,16.11923787,0.075236632,0,0.315485999,0.005140113,0,0.084432952,0.084531473,0.008694086,0.289208048,0.012523452,0.244270817,0.093684115,0.632483532,0.720895389,11.40034078,0.003877975,5.745221854,1.662818802
TCGA-FB-AAQ2-01,1,0,0.293557003,0.134214166,0.234592829,0.006942913,0,0.248693179,0.031332008,0.256496452,0.659163566,0.095898983,0.088531437,0.242207967,0.044757246,0.214757527,0.036390874,0.072124435,0.277570987,0.4818305,0.009371797,0.017905602,0.073708229,0.029196097,0,0.072213432,0.114734377,0.183325883,1.11125488,0.581135326,2.125482608,0.153628794,0.015482267,0.140563375,0,0,0.075793319,0.049838594,0.008556511,0.329706867,0,0.261717625,0,0.825214774,0.00770842,0,0,0,0,0.385865728,0.159246174,0.199192671,0.114534529,0.037260943,0.069173815,0,0.007536157,0.05489745,1.325939646,0.77886391,0.00829133,0.007506554,0,0.043548601,0,0.038328592,0.031449871,0.143355689,0.049299798,0,0.037692582,0.083604241,0.024160166,0.019523248,0.494845117,0,0.572037009,0,1.937344189,0,0,0.100849921,0.843855892,0.074177515,0.007277845,6.641062051,0,0,0.160520143,2.014453579,0.184505912,0,0.097658267,0.042398347,0.729072934,0.246778839,0.199512607,0.013421417,1.513993455,0.020838653,0.030916823,0.101665222,0.007830251,0.017725281,0.108524736,0.076092542,0.006622118,1.139731326,0.023847181,0.023257048,0.091745213,0.025923796,0.165389201,7.623421949,0,1.249009174,0.245631435
TCGA-HV-A5A3-11,0,0,0.095971773,0.547929815,4.141278441,0.00839836,0,0.109391601,3.077492863,0.550016965,2.170018359,0.669244341,0.864372059,0.185041383,0.031234465,0.28217189,0.236604906,0.785195374,0.452765095,0.137356481,0,0.017327333,0.049533187,0.008829124,0.08207673,0.137266774,0.38370309,10.50017569,4.83814193,0.07668645,8.789075099,0.842890403,0.03745565,0.148531755,0,0.010952735,0.110018309,0.120572585,0,0.484285733,0.049412177,0.485425229,0,1.658076288,0.05594605,0,0,0.068369751,0,0.678916404,0.789779142,0.652326881,0.155862542,0.04507198,0.105988041,0,0,0.004150353,1.635423526,5.341584225,0.01504417,0.018160315,0.016311332,1.712026038,0.93664264,0.057954301,2.796140621,0.456639594,0.059634549,0.058344378,0,0.494414585,0.058449757,0.094463679,0.863336309,0,0.67873148,0,4.737642073,0,0,0.460578866,2.750364907,0,0.026410513,29.43836575,0,0,0.23300411,1.795496223,0.16738801,0.007092712,0.436173923,0.025643171,1.557413761,0.160736831,0.196879836,0.016234957,18.72367185,0.056715917,0.037397938,0.335392834,0.014207568,0.042882087,0.058344378,0.07080298,0.048061904,0.434449787,0,0.098463535,0.069874927,0.1384988,0.336100554,12.48532339,0,6.45639467,0.594246646
TCGA-FB-AAQ0-01,0,0,0,0,0.065971002,0.017850977,0,0,0.104725361,0.089929095,1.23049189,0.094833316,0.008129424,0.049163905,0.086306779,0.666405734,0.058478037,0.129807788,0.47577662,0.007890689,0,0,0.221097102,0.014074934,0.049844757,0,0.065072306,0.871998622,0.529697476,0.027166574,0.824181772,0.028214014,0.009951644,0.006231096,0.040922256,0,0.103932156,0.025628079,0.010999856,0.454131372,0,0.089720563,0,0.451374707,0.00990959,0.015576487,0,0.005190073,0,0.078917235,0.122831724,0.062456809,0.018405039,0.023950475,0.047427556,0,0,0.017643408,0.175901251,0.306937405,0,0.009650079,0.017335122,0.013996018,0,0,0.161722019,0.172005367,0.076053057,0,0.064607795,0.071651839,0.015529598,0.025098187,0.018350483,0.035850816,0.14520329,0.004403322,4.205814094,0,0,0.052917555,0.33147346,0,0.009356062,4.569033677,0,0,0.061907189,0.45270873,0.059298073,0,0.115887661,0.109010721,0.319068103,0.219632883,0.01574903,0,3.404876436,0.020091909,0,0.08317026,0.015099314,0,0,0.142969247,0.025539269,0.116968634,0.024525469,0,0.017473099,0.044435249,0.127570039,4.308286655,0.003797242,0.92412582,0.108546779
TCGA-IB-AAUM-01,0,0,0.263982576,0.095941306,0.17531826,0,0,0.334981341,0.182436116,0.581881408,0.962396718,0.253115738,0.650937418,0.536814712,0.041167303,0.234846882,0.052027115,0.059993884,0.389183755,0.338247864,0.009744453,0.014894073,0.076639125,0.011383888,0.030236048,0.064358477,0.192979821,0.371700341,1.43240219,0.087889934,2.774509879,0.142622867,0.056342635,0.166311654,0,0,0.110329976,0.228009541,0.017793495,0.857042904,0,0.163274658,0,1.854248425,0.016029868,0,0,0.020988806,0,0.506070564,0.645755592,0.383917275,0.186076284,0.009685642,0.172618577,0,0.001958955,0.021405136,1.107673237,1.41962017,0.025863066,0.023415121,0,0.158480858,0.245033743,0.009963168,0.049050642,0.576349909,0.030756078,0.050151137,0,0.241468437,0.012560429,0.0507489,0.524416537,0.021747262,0.825877304,0,2.706822792,0,0,0.729740454,16.20772259,0,0.007567237,3.990403981,0,0,0.534089549,1.862264375,0.047960628,0,0.374922465,0.022042127,1.532255844,0.059213452,0.220183832,0.006977549,3.470123541,0.065001811,0,0.307513559,0.004070804,0,0.071047444,0.17649455,0.034427183,0.522816626,0,0.090681859,0.130724183,0.083110067,0.309538175,3.284176911,0.012284924,2.139542281,0.56666564
TCGA-IB-AAUS-01,0,0.080240609,0.100208221,0.144088697,0.414815904,0,0,0.565391155,0.34824391,0.589021711,4.520649804,2.362830276,0.594230645,0.379978879,0.052181179,0.411543458,0.386086305,0.072876087,0.769150501,0.964400977,0.037877865,0.014473766,0.446858316,0.306066309,0.058765586,0.198050601,1.548007701,3.426873959,9.066794945,1.39858382,23.7873756,0.892571642,0.101683509,0.372212016,0,0,0.066372111,0.241718358,0.017291367,0.761469569,0.016509876,0.493630925,0,4.177091573,0.046732525,0,0.033510954,0.073427423,0,2.042476547,0.901072324,0.937617025,0.224223313,0.018824631,0.539354225,0.323523308,0.003807348,0.048535872,3.351041009,10.33849328,0.016755477,0.007584784,0,0.352019573,0.034016992,0,0.047666443,0.671136864,0.159403458,0.048735883,0.012695133,0.703962753,0.012205977,0.118360266,0.379809356,0.049311637,1.553601183,0.00346093,7.081945356,0,0,0.112298992,10.27917201,0,0.029414766,43.49032128,0,0,0.17841232,2.310921472,0.372857513,0,0.546513353,0.192780925,2.76643484,0.421978051,1.204246025,0,10.44785667,0.147390773,0.031239025,2.764229238,0.015823709,0.017910006,0.097471766,0.08279982,0.020073393,0.343547264,0.028914848,0.105747404,0.065234279,0.168077929,0.708558356,22.54604123,0.005969123,2.097323512,0.791109787
TCGA-US-A77J-01,0,0,3.756131631,0.357469366,0.781025507,0,0.053228755,1.625831096,0.191936043,2.515267457,3.608508572,1.385160939,0.454751055,3.98096305,0.061896238,0.305719096,0.666354991,0.096049012,1.495381049,5.039276496,0.237130251,0.109687526,0.272661583,0.024300505,0.826151425,0.398408339,1.029107173,0.8911014,5.204493715,0.422130097,10.92216059,0.482246409,0.051544821,2.637872927,0,0,0.329720706,0.079644814,0.011394812,1.066324407,0.021759638,0.929420353,0,3.629701185,0.0102654,0,0.04416667,0.086022809,0.116940198,4.653956645,1.866217058,0.931670765,0.419449428,0.248104319,0.279429556,0.426396305,0.027598985,0.054830715,33.56699164,9.473919022,0.066250004,0.009996571,0.035915101,0.913408906,0.044833616,0.165888661,0.041882187,2.589992832,0.157567578,0,0,1.286558729,0.112610383,0.181995472,3.36465816,0,3.876874393,0,4.893289759,0,0,0.328905551,166.1311736,0.098783124,0.038767987,16.75468582,0,0,0.299273354,3.514705057,1.597107388,0.007808543,0.710288018,0.296427648,3.398204392,0.353918346,2.092918444,0,9.462913713,0.055502189,0.123516958,1.070802698,0.010427643,0.188839824,2.119681634,0.023384628,0.008818757,16.93807593,0.019054553,0.363917488,0.438936665,0.287692024,0.440501733,21.0601246,0,7.167837103,1.369775023
TCGA-HZ-A9TJ-01,1,0,0.060885217,0.059420651,0.268308374,0.024590692,0,0.060056703,0.022194597,0.206470363,0.431048598,0.444169367,0.014931631,0.127926798,0.022355814,0.297260424,0.11814979,0.085151089,0.178747681,0.068842402,0,0.004227919,0.019337986,0.008617327,0.057219886,0.036538354,0.103584739,0.768351456,1.056449301,0.174642686,2.100236656,0.058299507,0.009139287,0.104911572,0.012527252,0,0.053689573,0.047072097,0,0.194628205,0.009645372,0.185392432,0,0.341927712,0.009100666,0,0,0.023832025,0,0.362375941,0.188008198,0.143396083,0.126769709,0,0.046278276,0,0,0.028355546,0.603860719,0.927747477,0.019577713,0,0,0.205656282,0.158986798,0.033938443,0.074260291,0.078982248,0.069844815,0,0.044500375,0.120638594,0.028523821,0.017287059,0.089880134,0.041155373,0.176366506,0,2.454950262,0,0,0.072896809,0.083022312,0,0.017184645,8.273924183,0,0,0.037902453,1.193616115,0.108915094,0,0.141903604,0.025028033,0.778340858,0.201704159,0.084714379,0,2.865994621,0.018451798,0,0.414639913,0.013866751,0.020926708,0.037963194,0.034552265,0,0.062190779,0,0.048050777,0.080233812,0.04335848,0.046862578,3.22342764,0,2.874934135,0.117810799
TCGA-XD-AAUG-01,0,0,0.202380387,0.832754224,0.283027579,0,0,0.218210277,0.354248526,0.273283602,1.148325874,0.92558863,0.052315057,0.465786255,0.097315012,0.33695376,0.112896628,0.059667748,0.249347238,0.194651806,0.025843948,0.004937702,0.112922228,0.005032002,0.120286721,0.04267241,0.223337605,0.404435938,1.147726442,0.072843459,6.705448022,0.249651686,0.02134718,0.483413339,0,0,0.153273938,0.054974557,0.023595689,0.584491814,0.022529272,0.216516098,0,2.729670191,0.010628485,0,0.045728836,0.038966121,0,0.646909137,0.570884597,0.147373077,0.118441438,0.038531958,0.133529042,0.343371669,0.002597741,0.014192517,1.388013846,2.205349198,0.034296627,0.010350148,0.018592706,0.135102286,0.092838745,0.145332094,0.021681776,0.309668839,0.054380238,0,0.017323698,0.166508008,0.033312397,0.026918945,0.24930186,0.009612907,0.477258917,0.009445526,2.607026581,0,0,0.119188607,2.262402116,0.051138532,0.040139203,20.57978261,0,0,0.331991351,2.349438695,0.254399502,0,0.217515861,0.043844605,1.454413854,0.104696105,0.178567815,0.009252825,2.397342841,0.064648452,0,0.191151169,0,0,0.049878508,0.016141159,0.009130675,0.726313615,0.013152339,0.056117537,0.145240359,0.128083083,0.200676165,1.505830565,0.004072714,2.651371436,0.179923902
TCGA-2J-AAB8-01,0,0,0.267433856,0.091209977,0.239138764,0,0,0.282704682,0.109018996,0.177480518,1.030034891,0.240633381,0.055007694,0.180194755,0.018717765,0.67638451,0.227522471,0.094108238,0.411563276,0.373746065,0.061141784,0.023363298,0.035620288,0.015872991,0.147557474,0.157040602,0.300879411,0.438541237,1.719689294,0.16084464,3.692759587,0.059659356,0.050503302,0.193245585,0.023075015,0,0.032965137,0.021676529,0.130253293,0.921863093,0,0.037943351,0,1.535739762,0,0,0.144247448,0.026338946,0,0.276532067,0.346308358,0.285264173,0.015567197,0.060772776,0.208095427,0.232100282,0,0.014923,1.239827779,1.713938314,0,0,0,0.11837996,0.292851363,0.208380387,0.068393187,0.259793124,0.107210941,0,0.081969041,0.22221453,0,0.01061417,0.206947371,0,0.903281869,0,3.012967109,0,0,0.035806629,6.524837843,0.080655921,0.047480798,10.52316623,0,0,0.174539412,1.877476222,0.200620014,0,0.098019138,0.046101271,0.877082474,0.165127164,0.239772852,0.102155174,5.455357985,0.022658628,0,0.301484475,0.008514118,0,0.078668605,0.127289536,0.043202825,0.322835428,0,0.075864711,0.059115804,0.056375779,0.647401381,5.611525929,0.006423503,2.051795599,0.233698525
TCGA-HZ-A4BH-01,0,0.145604091,0.894638976,0.138421281,0.854877421,0.007637917,0.058628367,0.77102083,0.213704243,0.820865272,2.722560202,1.56625036,0.285224327,0.841432536,0.056812578,0.268842276,0.115096882,0.079344285,1.096507757,2.194528469,0.010309939,0.039396003,0.090096246,0.020074191,0.042654261,0.136186613,0.501166049,0.383186865,2.57319064,0.836912994,6.728820218,0.265583136,0.119224584,0.479899078,0.023345934,0,0.155643477,0.0767586,0,1.139950151,0.008987614,0.191944176,0,8.200940624,0.033920215,0,0,0.071061828,0,0.810393679,0.245262002,0.470332944,0.181124632,0.040990864,0.20546541,0.117412661,0.004145273,0.041520072,3.415509325,3.044807621,0.004560657,0.066063839,0.014834395,0.467102348,0.370362084,0.063248081,0.051897132,0.431063009,0.010846968,0,0.138219037,0.357673753,0.013289332,0.059063338,1.512749509,0.007669764,2.681537163,0.022608652,3.458202771,0.047986044,0.022162229,0.192456079,5.544181944,0.122404326,0.080063766,17.40187446,0.005373316,0,0.582742517,2.907597468,0.964133388,0.012900982,0.512378125,0.128266974,2.585347817,0.584730601,0.779747055,0.007382468,4.319889205,0.083101886,0,0.752392877,0.00861408,0,0.181293427,0.051513606,0.00728501,1.174799137,0.010493739,0.063962852,0.063547987,0.085556512,0.553113121,6.337025694,0.00649892,4.557062461,0.768437566
TCGA-S4-A8RO-01,1,0,0.018267251,0.077253976,0.801753449,0,0,0.026026973,0.144278194,0.268436245,1.792570351,0.288736736,0.276633998,0.044025932,0.049543023,0.409207996,0.041893337,0.049817985,0.319540969,0.10245782,0,0,0.065996968,0.025208009,0.033476723,0.035628183,0.306898111,1.171302975,1.86382228,0.243274764,4.76074848,0.120010894,0,0.070678773,0.024430395,0,0.034901444,0.045899531,0.019700588,0.406671459,0.018810211,0.120516203,0,0.778718552,0,0,0,0.023238369,0,0.393731912,0.183324912,0.173381865,0.008240792,0.010723741,0.027871622,0.040955565,0.004337829,0.035548983,0.513809811,1.958713161,0.033407556,0.017283157,0,0.037600009,0.077513218,0.044124047,0.090513083,0.885670197,0.02270166,0.055526295,0.072319784,0.23526697,0,0.061806939,0.049298186,0.008026039,0.851477136,0.003943144,3.535743338,0,0,0.116098882,0.269847417,0,0,7.097761253,0.016868748,0.029165327,0.277187266,5.906597876,0,0.013500256,0.129720735,0,0.696450418,0.437066014,0.207517724,0,2.612253779,0.044980408,0,0.244714691,0.00450711,0,0.018508765,0.060644822,0.007623412,0.529235831,0.049415367,0.020080213,0.086058705,0.014921795,0.129469819,10.2675646,0,1.541308504,0.088366254
TCGA-LB-A9Q5-01,0,0,0.024629073,0.072911117,0.300397304,0,0,0.042109471,0.147839049,0.115815318,0.982671672,0.686988152,0.745951207,0.387809322,0.025650072,0.091953387,0.011296654,0.035822819,0.130553188,0.110512135,0,0.017786736,0.111862234,0.02265803,0.024072242,0.012809651,0.159226585,1.525161819,1.844964323,0.104959538,4.546909722,0.401961019,0.02883654,0.04814836,0,0,0.043919263,0.123769351,0,0.175456129,0,0.086660071,0,2.261172431,0.00957156,0,0,0,0,0.925592428,0.375698917,0.132717905,0.044443044,0,0.050104399,0,0.00467883,0.012781175,0.48138621,1.891058698,0.00514768,0.027962705,0.016743797,0.108148759,0,0,0,0.338209552,0.048972521,0,0.015600983,0.184553854,0,0.048484107,0.277684184,0.017313947,0.294073011,0.004253119,1.6943316,0,0,0.11244742,17.25988177,0,0,8.691680785,0,0,0.239181795,2.214541765,0.057275334,0,0.26118067,0.026323054,1.338675328,0.235712113,0.280331912,0,4.628923729,0.032344243,0.038389477,0.172142586,0.009722837,0,0,0.036340097,0.016445393,0.243796082,0.005922218,0.04331748,0.071727535,0.018777282,0.131433012,3.935310572,0,1.718260021,0.181094352
TCGA-HZ-7925-01,0,0.01682158,0.012604545,0.058636429,0.149077185,0.008824054,0.008466639,0.046692917,0.222998891,0.103724934,0.519210565,0.750044588,0.020092591,0.101260785,0.012033145,0.167061048,0.08093884,0.018333225,0.211131813,0.15211978,0,0,0.057248301,0.057979074,0.006159786,0.085223575,0.276630976,1.363032148,1.674181667,0.094002429,3.262931452,0.209200295,0.014757822,0.03285484,0,0,0.044953566,0.03800524,0,0.134691106,0,0.144139003,0.009615956,0.301278414,0.014695457,0.007699733,0,0.053876442,0,0.465335792,0.182153686,0.111144622,0.063685555,0,0.128210908,0.587800901,0.001197254,0.021803622,0.745295158,1.502515384,0.042151266,0,0,0.166043512,0,0.060891872,0.039971028,0.124501328,0.062657287,0,0.055889359,0.129868831,0,0.049625913,0.090709685,0.004430423,0.199122061,0.00652992,1.44568766,0,0.012801966,0.068011018,0.283019161,0.023568869,0.046248669,9.951423188,0,0,0.775246086,1.845599431,0.146560437,0,0.07638043,0.026942965,1.025186573,0.398084214,0.509363032,0.008528935,3.637723138,0.029795358,0,0.481603941,0.004975906,0,0.01532543,0.055793865,0.021040855,0.033474544,0.015154217,0.025863606,0.056142203,0.02196513,0.121916249,1.524103411,0.005631131,1.004985852,0.092679572
TCGA-RB-AA9M-01,1,0,0.111540899,0.856079511,2.236876595,0.021690652,0,0.08829012,0.169668501,0.473514126,0.801532222,0.483972681,0.171219206,0.643852243,0.066328685,0.289195356,0.047370955,0.22532705,0.245260615,0.169387031,0,0,0.068229644,0.003800533,0.030283085,0.053715497,0.231936037,0.544099462,1.512646678,0.08802666,2.129230362,0.26854811,0.056430285,0.137967383,0,0,0.147335482,0.145322702,0.008910588,0.416925568,0.00850787,0.054509553,0,2.208314991,0,0,0,0.033634332,0.091445639,0.858461921,0.464340633,0.172019653,0.193820385,0,0.093647186,0.148193819,0.007848011,0.050023016,1.509729042,1.479763904,0.034537733,0.031268729,0.042127678,1.791352088,0.17529638,0,0.065502597,0.263741941,0.061607848,0,0,0.251517843,0.012579969,0.055910633,0.267571197,0.007260364,1.020672482,0.010700919,2.325475223,0,0,0.428666088,12.37608824,0.038623528,0.045474055,10.63446239,0,0.013191495,0.167162628,4.270549298,0.144105714,0,0.125168572,0.011038208,2.479654364,0.237222272,0.072901277,0.006988404,6.337265032,0.056965065,0.032196192,0.250243455,0.004077137,0.018458771,0.079529495,0.05485938,0.020688444,0.164569413,0.019867201,0.121097238,0.127388963,0.114735331,0.268683749,4.605000351,0.006152018,4.66939942,0.311751266
TCGA-2J-AABI-01,1,0,0.434171674,0.033506462,0.181554342,0.044372295,0,0.162552589,0.090109571,0.57747151,1.354316234,0.241621011,0.202073639,0.748518184,0.042631626,0.479198674,0.105385457,0.10371346,0.782827815,0.686487856,0.03743459,0.017165259,0.065426496,0.029155132,0.100668304,0.057689686,0.345068097,1.120380169,2.347401153,0.371404752,3.760516847,0.227928235,0.037105304,0.845423697,0.008476727,0,0.068622854,0.015925973,0.013671208,0.188139571,0.019579998,0.362405893,0,0.496018865,0,0,0,0.016126249,0.035075474,1.968656947,0.152661823,0.108674518,0.028593456,0.059533859,0.105917692,0.028421084,0,0,4.203219464,1.692578001,0.013247514,0.005996817,0.032317523,0.060882496,0.215160959,0.084204587,0.012562297,0.175602907,0.0472614,0,0.070260764,0.326526678,0.048252533,0.13647098,0.646197189,0.01670899,0.78299132,0.005472684,2.926121625,0,0,0.302536304,0.468151035,0,0,3.832414794,0,0,0.089765152,3.726803823,0.331644651,0.023421232,0.132028758,0.025403314,0.303612323,0.121320654,0.331355384,0.005361034,5.988620357,0.027052238,0.049397508,0.280571476,0.003127706,0.042480984,0.173395941,0.271210765,0.037031828,1.702416156,0.022861172,0.037159064,0.124869874,0.022435765,0.174405941,5.27758603,0.009438829,13.28732139,0.196229429
